geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
40460,-12.958489652242285,-38.50286744164604,salvador,BA
40480,-12.920211182770316,-38.47675134204935,salvador,BA
40470,-12.918448515635218,-38.48417146244089,salvador,BA
40414,-12.932305534886885,-38.51145191937059,salvador,BA
40435,-12.927057331027985,-38.490521171620756,salvador,BA
40444,-12.937522490228503,-38.498134879976206,salvador,BA
40484,-12.90973929273988,-38.47456380322059,salvador,BA
40425,-12.9277172102415,-38.51328633641684,salvador,BA
40420,-12.91692208043305,-38.49793417975471,salvador,BA
40455,-12.933501554655683,-38.502558394758566,salvador,BA
40450,-12.935691875256335,-38.496316807761744,salvador,BA
40725,-12.885878526490881,-38.473947087627096,salvador,BA
40710,-12.903826124793792,-38.4841155564643,salvador,BA
40715,-12.891074738135098,-38.470066054421835,salvador,BA
40750,-12.881527924942635,-38.465701338282614,salvador,BA
40718,-12.897524557452735,-38.47989640903562,salvador,BA
40731,-12.892987626127296,-38.44303268943575,salvador,BA
40730,-12.89202635597046,-38.45938456460032,salvador,BA
40735,-12.897577729043592,-38.47784525199434,salvador,BA
40760,-12.868306358418053,-38.46273025672243,salvador,BA
40720,-12.889597961865347,-38.4569095771511,salvador,BA
40717,-12.897048031241644,-38.48263864611962,salvador,BA
40713,-12.895238244475888,-38.48335109526425,salvador,BA
40800,-12.88561617086733,-38.46864456038799,salvador,BA
40810,-12.861080105035443,-38.477298742959704,salvador,BA
41100,-12.969723443786247,-38.46722493516882,salvador,BA
41120,-12.970209842991386,-38.462744751503315,salvador,BA
41192,-12.957454449920721,-38.44841270343484,salvador,BA
41195,-12.944639058117138,-38.45721849563146,salvador,BA
41185,-12.948105638391889,-38.45552276864604,salvador,BA
41150,-12.957535967827983,-38.4675155004824,salvador,BA
41180,-12.959155482060813,-38.449234002347815,salvador,BA
41197,-12.948259938107268,-38.46157047317281,salvador,BA
41181,-12.954480158888165,-38.43886946292417,salvador,BA
41190,-12.93795986597174,-38.46735776699098,salvador,BA
41194,-12.96013754712547,-38.442108815993066,salvador,BA
41110,-12.971337232066057,-38.46141851622851,salvador,BA
41130,-12.964481684838788,-38.44903777165151,salvador,BA
41152,-12.954690851886934,-38.450360840890404,salvador,BA
41215,-12.937553410781751,-38.43730652223972,salvador,BA
41200,-12.947857320311202,-38.461094663634945,salvador,BA
41205,-12.930243088711155,-38.444941932188826,salvador,BA
41297,-12.901797520436268,-38.46722000125709,salvador,BA
41233,-12.909240962018943,-38.45288419409337,salvador,BA
41245,-12.917718872669212,-38.44054504073287,salvador,BA
41213,-12.937377883374745,-38.446330758240556,salvador,BA
41290,-12.90744320652121,-38.45851805245214,salvador,BA
41230,-12.918712949232098,-38.4497279441869,salvador,BA
41250,-12.933209522345669,-38.428057978467294,salvador,BA
41275,-12.917325163671487,-38.46557302994393,salvador,BA
41225,-12.93231506195019,-38.461396213858535,salvador,BA
41219,-12.93010012360013,-38.451732061560406,salvador,BA
41260,-12.926910970025336,-38.419108553685405,salvador,BA
41231,-12.917177178316916,-38.44254311527146,salvador,BA
41235,-12.921771547514629,-38.44412761691419,salvador,BA
41227,-12.934212892003485,-38.467621698905226,salvador,BA
41247,-12.91546524016069,-38.44592825511551,salvador,BA
41210,-12.949264545556204,-38.44850193209918,salvador,BA
41220,-12.958747189382242,-38.47774622062649,salvador,BA
41218,-12.944519507074768,-38.43742638932601,salvador,BA
41217,-12.938267211450542,-38.44815752667959,salvador,BA
41214,-12.930435038933034,-38.44304341994283,salvador,BA
41280,-12.911743176825825,-38.463371056286846,salvador,BA
41295,-12.8976889151879,-38.46330025853732,salvador,BA
41207,-12.94210586512696,-38.45012700035739,salvador,BA
41211,-12.946925369255148,-38.443238879841466,salvador,BA
41270,-12.923845157107303,-38.46303378717171,salvador,BA
41253,-12.936502566820188,-38.43673406205197,salvador,BA
41204,-12.93877238434256,-38.467578050357545,salvador,BA
41370,-12.913238515368457,-38.42067973006919,salvador,BA
41342,-12.902006302347457,-38.40521581820633,salvador,BA
41311,-12.898013845984796,-38.4372321552201,salvador,BA
41340,-12.894229465744083,-38.4084867156421,salvador,BA
41320,-12.903946148133846,-38.438170296986534,salvador,BA
41390,-12.912656266747721,-38.44036409975713,salvador,BA
41300,-12.863846641286637,-38.435589798981184,salvador,BA
41308,-12.872507696822874,-38.428095578064834,salvador,BA
41345,-12.909469250773501,-38.40045210959467,salvador,BA
41386,-12.916603176441521,-38.43365496613621,salvador,BA
41322,-12.902684951395974,-38.43120748902268,salvador,BA
41337,-12.923588367111805,-38.433591936136764,salvador,BA
41334,-12.947797331311781,-38.44295893050073,salvador,BA
41387,-12.944060349433633,-38.47526803887188,salvador,BA
41338,-12.899508164076247,-38.41416617607269,salvador,BA
41310,-12.894028776332277,-38.43225979978612,salvador,BA
41350,-12.919542536890253,-38.41314813769926,salvador,BA
41339,-12.893569393897506,-38.407882383947616,salvador,BA
41321,-12.903732671202283,-38.4328048368867,salvador,BA
41315,-12.90346430207586,-38.446527767397754,salvador,BA
41306,-12.932182203403395,-38.483063715552156,salvador,BA
41343,-12.903777079604497,-38.40316539081185,salvador,BA
41385,-12.914446030944328,-38.43415283191484,salvador,BA
41335,-12.894120745238025,-38.421415720662864,salvador,BA
41341,-12.88601938119607,-38.41290789764152,salvador,BA
41330,-12.900135642099485,-38.422303886020934,salvador,BA
41480,-12.917280245035746,-38.377956830771225,salvador,BA
41490,-12.910111666985957,-38.39904163687054,salvador,BA
41500,-12.923801788225099,-38.39166584753513,salvador,BA
41510,-12.914798385006725,-38.373122394777376,salvador,BA
41515,-12.92953874217214,-38.3741787181076,salvador,BA
41502,-12.899594737637978,-38.353932729726424,salvador,BA
41600,-12.935461721738887,-38.33931488201384,salvador,BA
41640,-12.94163680301816,-38.367668116858965,salvador,BA
41630,-12.925408021700099,-38.37941172845628,salvador,BA
41612,-12.946785227455917,-38.37553079341866,salvador,BA
41610,-12.943516877024964,-38.366317922519954,salvador,BA
41680,-12.947890075092335,-38.406369651506395,salvador,BA
41615,-12.940541551387893,-38.372438080333886,salvador,BA
41613,-12.957198584299354,-38.39496115331053,salvador,BA
41603,-12.925288165711184,-38.318872981360705,salvador,BA
41635,-12.936748419813304,-38.36275169855951,salvador,BA
41611,-12.93451382062178,-38.365523854706176,salvador,BA
41620,-12.944698926231489,-38.35978085985164,salvador,BA
41650,-12.946874755235898,-38.38035695385144,salvador,BA
41701,-12.940370987413452,-38.40279049815296,salvador,BA
41706,-12.973619038215759,-38.42933770157329,salvador,BA
41720,-12.96953040483969,-38.43494359324702,salvador,BA
41745,-12.936061353633619,-38.411043808263194,salvador,BA
41760,-12.992413472286291,-38.446084333366144,salvador,BA
41740,-12.964118644446332,-38.41117240149238,salvador,BA
41741,-12.968479132728774,-38.41603546442934,salvador,BA
41730,-12.93724735351948,-38.37606869455558,salvador,BA
41710,-12.976101362706284,-38.43093820295656,salvador,BA
41705,-12.975057770763792,-38.42813193443895,salvador,BA
41770,-12.983198103417582,-38.447112735197564,salvador,BA
41750,-12.985072471867673,-38.43892322291362,salvador,BA
41825,-12.994075078196799,-38.46530712824611,salvador,BA
41815,-12.993829346711031,-38.466111144478866,salvador,BA
41800,-12.991138808153721,-38.46615173417045,salvador,BA
41830,-13.001547099412115,-38.461967004933854,salvador,BA
41820,-12.982755053285768,-38.45727196442356,salvador,BA
41810,-12.992558368706014,-38.45399701232346,salvador,BA
41940,-13.010015222276,-38.48661741900672,salvador,BA
41900,-13.011742571588323,-38.47141702449159,salvador,BA
41925,-12.998558103284777,-38.47471031343761,salvador,BA
41906,-12.997504216920477,-38.46839203755838,salvador,BA
41920,-13.003804904516043,-38.48021195523838,salvador,BA
41927,-12.992992200219907,-38.475708490523104,salvador,BA
41905,-13.001779792540281,-38.47480395662128,salvador,BA
41950,-13.009019306613078,-38.49532352567349,salvador,BA
42600,-12.742075539787093,-38.6149456562263,madre de deus,BA
42700,-12.885201083865766,-38.313867503626646,lauro de freitas,BA
42710,-12.874273192939048,-38.289119660588696,lauro de freitas,BA
42706,-12.89946192359351,-38.302856729213076,lauro de freitas,BA
42702,-12.88860490568067,-38.315340753796846,lauro de freitas,BA
42708,-12.883613325726932,-38.29862991152103,lauro de freitas,BA
42722,-12.886339541394669,-38.34339205842509,lauro de freitas,BA
42739,-12.894926985899854,-38.34512470613955,lauro de freitas,BA
42717,-12.874840333315968,-38.33301899966725,lauro de freitas,BA
42711,-12.873112492529295,-38.320272037268644,lauro de freitas,BA
42709,-12.87764397647184,-38.29536363098922,lauro de freitas,BA
42701,-12.885758251242665,-38.311965809226805,lauro de freitas,BA
42721,-12.888307129874244,-38.337820059242596,lauro de freitas,BA
42703,-12.889786739602767,-38.32445874592025,lauro de freitas,BA
42738,-12.893814632133868,-38.33893569150663,lauro de freitas,BA
42707,-12.891832473303182,-38.298215095914166,lauro de freitas,BA
42800,-12.701970114038454,-38.32447348925192,camacari,BA
42802,-12.71180792632449,-38.31890938241665,camacari,BA
42835,-12.724844654264317,-38.216389601246426,arembepe,BA
42810,-12.670814860975948,-38.303476211182364,camacari,BA
42805,-12.709985523005088,-38.3334736273392,camacari,BA
42809,-12.694885876465621,-38.322944740359766,camacari,BA
42804,-12.71723949957925,-38.32752789709061,camacari,BA
42807,-12.694629357266173,-38.33301694503078,camacari,BA
42840,-12.828448370062683,-38.26224219433946,camacari,BA
42808,-12.690906471206015,-38.33142961321608,camaçari,BA
42820,-12.62540258534097,-38.074460831927205,monte gordo (camacari) - distrito,BA
42841,-12.834529958222602,-38.264495162283374,camacari,BA
42850,-12.61333540233955,-38.30095545324638,dias dávila,BA
42801,-12.713899564378927,-38.31341568026639,camaçari,BA
42803,-12.712108669439823,-38.31843109157676,camaçari,BA
42806,-12.703349557413963,-38.333698906808536,camaçari,BA
43700,-12.792232276739663,-38.39230405572617,simoes filho,BA
43805,-12.672033726632426,-38.544680413838805,candeias,BA
43815,-12.667680867497072,-38.53718188318245,candeias,BA
43825,-12.815625673771818,-38.678277317971045,candeias,BA
43850,-12.494698439653321,-38.835245592040884,são sebastião do passé,BA
43810,-12.89300536438483,-38.7567183002468,candeias,BA
43820,-12.673181333259523,-38.53917303792411,candeias,BA
43900,-12.625843435022915,-38.673304090844425,são francisco do conde,BA
44001,-12.256094534877803,-38.96046436534224,feira de santana,BA
44003,-12.265982103310437,-38.95984160687219,feira de santana,BA
44005,-12.266808773200085,-38.97219293853334,feira de santana,BA
44059,-12.205947874491569,-38.94284310026612,feira de santana,BA
44032,-12.224891728115251,-38.9716835403383,feira de santana,BA
44055,-12.208452418840974,-38.9627489238465,feira de santana,BA
44053,-12.229726569404137,-38.95957379339778,feira de santana,BA
44056,-12.226185610296056,-38.94928335537775,feira de santana,BA
44051,-12.241875211261508,-38.95116750615049,feira de santana,BA
44065,-12.234794698454486,-38.93823012022408,feira de santana,BA
44044,-12.21020405260182,-38.990218838223164,feira de santana,BA
44035,-12.19426189435672,-38.98818405101609,feira de santana,BA
44072,-12.2339250912009,-38.905824655128626,feira de santana,BA
44066,-12.230835268800073,-38.93628618372229,feira de santana,BA
44057,-12.219880884436767,-38.93768597742495,feira de santana,BA
44023,-12.250348254448337,-38.97581625762413,feira de santana,BA
44008,-12.251579854346822,-38.97037768578374,feira de santana,BA
44031,-12.223211656822931,-38.98354764716324,feira de santana,BA
44020,-12.239637118889423,-38.967776290023345,feira de santana,BA
44096,-12.29522929484771,-38.91732055736043,feira de santana,BA
44091,-12.291586784782861,-38.95211491948144,feira de santana,BA
44089,-12.265750015353127,-38.942700410281354,feira de santana,BA
44076,-12.25780996324594,-38.94446646206864,feira de santana,BA
44078,-12.267827968466197,-38.93341033021593,feira de santana,BA
44085,-12.25145844265334,-38.9280343390563,feira de santana,BA
44094,-12.27650423979262,-38.941759429079084,feira de santana,BA
44006,-12.274826298180116,-38.97659401121557,feira de santana,BA
44088,-12.269132171770822,-38.950010902813766,feira de santana,BA
44050,-12.2401066818599,-38.95875379661196,feira de santana,BA
44030,-12.220335209273449,-38.99636584554789,feira de santana,BA
44054,-12.217900330977551,-38.95923745347754,feira de santana,BA
44052,-12.244740765837605,-38.94371598151722,feira de santana,BA
44075,-12.253774551780367,-38.95107196313745,feira de santana,BA
44009,-12.2508117605677,-38.979210252181005,feira de santana,BA
44095,-12.288688688034181,-38.94063849627009,feira de santana,BA
44004,-12.266108452550105,-38.96772222905146,feira de santana,BA
44077,-12.261775077291,-38.93954637198828,feira de santana,BA
44092,-12.29931496028016,-38.952110261863886,feira de santana,BA
44024,-12.244490545252845,-38.979277982226954,feira de santana,BA
44067,-12.235625690701479,-38.925831631864725,feira de santana,BA
44033,-12.220693119732134,-38.973563080792964,feira de santana,BA
44007,-12.263671350585884,-38.97831547675023,feira de santana,BA
44002,-12.253808874130756,-38.967661614726445,feira de santana,BA
44090,-12.281727027652382,-38.95688639161582,feira de santana,BA
44082,-12.25768478632061,-38.93365135360711,feira de santana,BA
44061,-12.215384074501927,-38.957263672016154,feira de santana,BA
44021,-12.242119216464864,-38.972528346663864,feira de santana,BA
44180,-12.43761562091354,-39.12034580512634,antonio cardoso,BA
44190,-12.433843587511102,-39.25367100698061,santo estêvão,BA
44200,-12.550955410024528,-38.706588354891245,santo amaro,BA
44245,-12.318715538209581,-38.774635039489716,conceicao do jacuipe,BA
44280,-12.304098701403808,-38.64073809086561,teodoro sampaio,BA
44255,-12.044582403361114,-38.76597164969646,irara,BA
44250,-12.22914287067901,-38.75779408975454,coração de maria,BA
44230,-12.4013474969402,-38.754276693137484,amélia rodrigues,BA
44220,-12.744183047669187,-38.76880365117872,saubara,BA
44300,-12.60053973911281,-38.964836893450425,cachoeira,BA
44380,-12.669575109908287,-39.10375410905095,cruz das almas,BA
44320,-12.4819495675723,-38.99431532885946,conceição da feira,BA
44345,-12.545654667244184,-39.17156119319565,cabaceiras do paraguacu,BA
44360,-12.606963187638693,-38.969233085838994,sao felix,BA
44340,-12.622672842746372,-38.989528932049,muritiba,BA
44350,-12.6013690941753,-39.04478860266814,governador mangabeira,BA
44400,-13.025324046636579,-39.01337454422654,nazare,BA
44420,-12.78470044282467,-38.91606545767591,maragogipe,BA
44460,-12.899495748720767,-38.66820815389293,itaparica,BA
44470,-12.98677101297364,-38.642826578817825,vera cruz,BA
44450,-12.874150547038498,-38.76066091906338,salinas da margarida,BA
44530,-12.730612721144006,-39.186641082142415,sapeaçu,BA
44500,-12.766519043816325,-39.42226067493354,castro alves,BA
44570,-12.973014790649852,-39.2667882463368,santo antônio de jesus,BA
44573,-12.961480820322858,-39.248696034801426,santo antonio de jesus,BA
44580,-13.048567075110576,-39.45567292521094,sao miguel das matas,BA
44571,-12.967301057090244,-39.22985510394437,santo antonio de jesus,BA
44560,-12.906137934124084,-39.19207625689255,dom macedo costa,BA
44550,-12.845698416544671,-39.089870917083104,sao felipe,BA
44590,-12.741350385993213,-39.519466212715365,santa teresinha,BA
44565,-12.975637877921052,-39.39517292805734,varzedo,BA
44574,-12.97027261511843,-39.25097355187845,santo antônio de jesus,BA
44540,-12.77872795703173,-39.1672475336007,conceição do almeida,BA
44572,-12.897626163860668,-39.24802426195484,santo antônio de jesus,BA
44600,-12.153728573965806,-39.740534694694155,ipira,BA
44640,-11.808789572494923,-39.38229470211246,riachão do jacuípe,BA
44610,-11.812442865363064,-39.90695020107624,pintadas,BA
44630,-11.710513001876079,-40.14955057416496,mairi,BA
44645,-11.67160677781496,-39.835906408694,capela do alto alegre,BA
44695,-11.380620672479843,-40.01146557369105,capim grosso,BA
44670,-12.150150399595155,-39.24608673614468,anguera,BA
44680,-12.311407125375581,-39.30950897255724,ipecaetá,BA
44690,-11.257672025726738,-40.94350241800882,varzea nova,BA
44620,-11.960977391262668,-40.16771056790177,baixa grande,BA
44642,-11.608046455607308,-39.63091044676819,nova fatima,BA
44700,-11.186623499612486,-40.50847412866849,jacobina,BA
44790,-10.505535233663053,-40.32389630188155,campo formoso,BA
44730,-11.118310942017908,-40.38588962424042,caem,BA
44755,-10.876823652671604,-40.128154212529736,ponto novo,BA
44750,-11.107563944724031,-40.07057237647189,caldeirão grande,BA
44713,-11.419200217087818,-40.123796833096286,quixabeira,BA
44740,-10.940025826018855,-40.42112879815784,saúde,BA
44798,-10.731455413955143,-41.32330803113113,umburanas,BA
44720,-11.429867463098438,-40.597147441801575,miguel calmon,BA
44715,-11.527258591060656,-40.316614860849334,várzea do poço,BA
44780,-10.57235654279939,-40.275946409932025,antonio goncalves,BA
44770,-10.739782250551706,-40.38049419795883,pindobacu,BA
